,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf,,
16713,White,1,42,3.3,NE,-0.25,0.839285714,1,,
16714,Puertorican,2,41,2.5,NE,-1.6,0.750595238,1,,
16715,White,1,38.5,3.2,NE,-0.13,0.786011905,1,,
16716,Black,1,30,3.4,SE,-2.03,0.698809524,1,,
16717,White,2,42,3.4,NE,0.4,0.848809524,1,,
16718,White,1,41,3.8,NE,1.05,0.874404762,1,,
16719,White,1,38,3.7,NG,-1.02,0.827380952,1,,
16720,White,1,41,2.7,NE,-0.18,0.769642857,1,,
16721,White,2,33,3.1,NE,-0.8,0.707738095,1,,
16722,Asian,2,42,2.7,NE,0.81,0.782142857,1,,
16723,White,1,42,3.4,NE,0.16,0.848809524,1,,
16724,White,2,42,3.6,NE,-0.8,0.867857143,1,,
16725,White,1,44,3,NE,1.43,0.835714286,1,,
16726,White,2,47,2.8,NG,1.12,0.854166667,1,,
16727,White,1,42,3.3,NE,1.02,0.839285714,1,,
16728,White,2,43,3.4,NE,1.77,0.861309524,1,,
16729,White,2,44,3.3,NE,1.55,0.864285714,1,,
16730,White,1,35,2.9,NG,0.45,0.713690476,1,,
16731,White,2,41,3.6,NG,0.33,0.855357143,1,,
16732,White,1,40,3.7,NE,-1.45,0.852380952,1,,
16733,White,1,42,3.5,NE,1,0.858333333,1,,
16734,White,1,40,3.6,NE,0.33,0.842857143,1,,
16735,White,1,37,3.1,NE,-0.73,0.757738095,1,,
16736,White,1,42,3.6,NE,1.05,0.867857143,1,,
16737,White,1,38,3.7,NE,0.57,0.827380952,1,,
16738,White,1,39,3.5,NE,-0.44,0.820833333,1,,
16739,White,2,39,3.2,NG,0.45,0.792261905,1,,
16740,White,2,41,3.2,NE,-0.75,0.817261905,1,,
16741,White,1,47,2.8,NE,1.43,0.854166667,1,,
16742,White,2,41,3,NG,0.13,0.798214286,1,,
16743,Other,1,34,3.2,NE,-1.09,0.729761905,0,,
16744,White,2,37,3.6,NE,0.18,0.805357143,1,,
16745,White,2,40,3.4,NE,0.16,0.823809524,1,,
16746,White,2,42,3.3,NE,0.23,0.839285714,1,,
16747,White,2,41,3.1,NE,-0.71,0.807738095,1,,
16748,White,1,41,3.2,NE,0.97,0.817261905,1,,
16749,White,1,40,2.7,NE,-1.76,0.757142857,1,,
16750,White,1,47,3,NE,0.78,0.873214286,1,,
16751,White,2,42,3.3,NE,1.46,0.839285714,1,,
16752,White,1,43,3.2,NE,0.73,0.842261905,1,,
16753,White,2,41,2.8,SE,-0.39,0.779166667,1,,
16754,White,1,39.5,3.4,NE,-1.02,0.817559524,0,,
16755,White,2,41,3.4,NE,-0.23,0.836309524,1,,
16756,White,1,38,3.5,NE,-0.32,0.808333333,1,,
16757,Hispanic,1,34,3.6,NE,-0.85,0.767857143,1,,
16758,White,1,42,3.7,NE,0.4,0.877380952,1,,
16759,Hispanic,1,43,2.9,NE,0.81,0.813690476,1,,
16760,White,1,38.5,3.5,NE,0.3,0.814583333,1,,
16761,White,1,38,3.7,NE,-0.32,0.827380952,1,,
16762,Asian,2,38,2.9,NE,-0.75,0.751190476,1,,
16763,White,2,40,3.4,NE,0.25,0.823809524,1,,
16764,White,2,47,2.9,NE,0.71,0.863690476,1,,
16765,White,2,41,3.4,NE,0.04,0.836309524,1,,
16766,White,1,39,3.4,NE,1.62,0.811309524,1,,
16767,White,2,43,2.5,NE,-0.2,0.775595238,1,,
16769,Puertorican,1,42,3.2,NE,0.3,0.829761905,1,,
16770,White,1,39.5,3.5,GL,-1.28,0.827083333,1,,
16771,White,2,39,3.1,NE,-0.01,0.782738095,1,,
16772,White,2,43,3.2,SE,0.85,0.842261905,1,,
16773,Black,1,29,2.5,NE,-1.26,0.600595238,0,,
16774,White,2,30,3.9,NE,0.42,0.746428571,1,,
16775,White,1,40,3.6,NE,-0.37,0.842857143,1,,
16776,White,1,41,3.7,NE,-1.33,0.864880952,1,,
16777,White,2,42,3.5,NG,0.25,0.858333333,1,,
16778,White,2,44,3.5,NG,0.49,0.883333333,1,,
16779,White,2,41,3.7,NE,0.47,0.864880952,1,,
16780,White,1,39.5,3.6,NE,-0.44,0.836607143,1,,
16781,White,2,43,3.1,NE,0.47,0.832738095,1,,
16782,White,2,40,3.7,NE,-2.51,0.852380952,1,,
16783,White,2,38,3.8,NE,0.9,0.836904762,1,,
16784,Asian,2,39,3.3,NE,-0.92,0.801785714,1,,
16785,White,1,30,3.7,NE,-1.81,0.727380952,0,,
16786,White,2,40,3,NE,-0.61,0.785714286,1,,
16787,White,1,39,3.2,NE,-0.08,0.792261905,1,,
16788,White,1,36,3.6,NG,0.33,0.792857143,1,,
16789,White,2,40,3.7,NE,-0.8,0.852380952,1,,
16790,Black,2,39,2.7,NE,-1.38,0.744642857,1,,
16791,Black,1,28.5,2.5,NE,-1.19,0.594345238,0,,
16792,White,1,35,3.3,NE,-0.15,0.751785714,1,,
16793,White,1,38,3.6,NE,-0.44,0.817857143,1,,
16794,White,1,39,4,NE,1.67,0.868452381,1,,
16795,White,2,41,3.2,NE,1.46,0.817261905,1,,
16796,Black,1,32,2.8,NE,-2.1,0.666666667,1,,
16797,White,1,42,3.2,NE,-0.73,0.829761905,1,,
16799,White,2,44,3.3,NE,0.23,0.864285714,1,,
16800,White,2,40,3.5,NE,-0.42,0.833333333,1,,
16801,White,1,45,3.3,NE,1.24,0.876785714,1,,
16802,White,2,44,3.2,NE,0.69,0.854761905,1,,
16803,White,2,46,3.2,NE,-0.3,0.879761905,1,,
16804,Black,2,33,3.1,NE,0.57,0.707738095,1,,
16805,White,1,38,3.8,NE,0.11,0.836904762,1,,
16806,White,2,40,3.1,NG,-0.37,0.795238095,1,,
16808,White,2,37.5,3,NG,-0.54,0.754464286,1,,
16810,White,2,44,3.3,NE,0.66,0.864285714,1,,
16811,White,2,40,3.4,NE,0.73,0.823809524,1,,
16812,White,1,44,3.2,NE,-0.88,0.854761905,1,,
16813,Asian,2,42,2.9,NE,1.31,0.801190476,1,,
16814,Black,1,27.5,3.6,NE,0.35,0.686607143,1,,
16815,White,1,43,3.4,NG,0.23,0.861309524,1,,
16816,White,2,43,3.4,NE,2.03,0.861309524,1,,
16817,White,1,40,3.6,NE,0.54,0.842857143,1,,
16818,White,2,37,3.3,NE,0.54,0.776785714,1,,
16819,White,2,39,3.3,NE,-0.56,0.801785714,1,,
16820,White,1,34.5,2.9,NE,0.13,0.707440476,1,,
16821,White,1,30,3.9,NE,-1.12,0.746428571,1,,
16822,White,2,38,3.5,NE,-1.93,0.808333333,0,,
16823,White,1,39,2.5,NE,-1.04,0.725595238,1,,
16824,White,2,40,3.3,NE,1.31,0.814285714,1,,
16825,White,2,37,3.4,NE,-1.21,0.786309524,0,,
16826,Other,2,40.5,3.4,NG,0.83,0.830059524,1,,
16827,White,2,40,2.8,NG,-0.3,0.766666667,1,,
16828,White,1,36,3.5,NE,1.5,0.783333333,1,,
16829,White,1,38,3.6,NE,0.57,0.817857143,1,,
16830,White,1,38,3.1,NG,-1.69,0.770238095,0,,
16831,White,1,39,2.8,NE,-0.44,0.754166667,1,,
16832,White,1,40,3.6,NE,0.81,0.842857143,1,,
16833,White,2,30,2.3,NE,0.01,0.594047619,1,,
16834,White,2,40,3.3,NE,-1.5,0.814285714,1,,
16835,White,1,42,3.8,NE,1.29,0.886904762,1,,
16837,White,1,42,3.4,NE,-0.32,0.848809524,1,,
16839,White,2,42,3.1,NE,2.39,0.820238095,1,,
16840,White,2,37,3.3,MS,-1.15,0.776785714,1,,
16841,White,2,41,3.5,GL,0.51,0.845833333,1,,
16842,White,2,42,3.3,NE,-0.2,0.839285714,1,,
16843,White,1,40,3.6,FW,0.23,0.842857143,1,,
16844,Black,1,30,2.3,NE,-0.95,0.594047619,0,,
16845,White,1,33,3.4,NG,-1,0.736309524,1,,
16846,Black,2,35,3,NE,0.88,0.723214286,1,,
16848,White,2,44,4,GL,-0.67,0.930952381,1,,
16849,White,1,47,3.4,NE,-0.6,0.911309524,1,,
16850,White,2,44,4,GL,0.24,0.930952381,1,,
16852,White,2,39,3.8,GL,-0.98,0.849404762,1,,
16853,White,2,48,3.4,GL,0.7,0.923809524,1,,
16854,White,2,43,3.3,GL,-1.06,0.851785714,1,,
16855,White,2,42,3.6,GL,1.54,0.867857143,1,,
16857,White,1,45,3.7,GL,-0.07,0.914880952,1,,
16858,Asian,2,41,3.3,GL,1.39,0.826785714,1,,
16859,White,1,41,3.5,GL,-0.83,0.845833333,1,,
16860,White,1,45,3.5,GL,-0.07,0.895833333,1,,
16861,White,2,46,3.6,NE,1.85,0.917857143,1,,
16863,White,1,47,3.5,GL,0.47,0.920833333,1,,
16864,White,1,46,3.7,GL,0.08,0.927380952,1,,
16865,White,2,44,3.6,GL,1.46,0.892857143,1,,
16866,White,2,42,3.3,NE,0.77,0.839285714,1,,
16868,White,1,44,3.3,GL,-0.15,0.864285714,1,,
16869,White,1,48,3.7,GL,0.54,0.952380952,1,,
16870,White,1,46,3.6,SE,-0.15,0.917857143,1,,
16871,White,2,40,3.8,GL,0.93,0.861904762,1,,
16873,White,2,42,3.5,NE,-0.52,0.858333333,1,,
16874,Mexican,1,40,3.7,GL,-0.07,0.852380952,1,,
16875,White,2,44,3.6,Mt,-1.44,0.892857143,1,,
16876,White,2,45,3.4,SE,-0.15,0.886309524,1,,
16877,White,2,41,3.9,GL,-0.15,0.883928571,1,,
16878,White,2,41,3.7,GL,0.85,0.864880952,1,,
16879,White,1,41,3.4,FW,0.85,0.836309524,1,,
16880,White,2,44,3.4,MS,0.93,0.873809524,1,,
16881,White,1,44,3.7,GL,0.54,0.902380952,1,,
16883,White,2,45,3.3,GL,0.08,0.876785714,1,,
16884,White,2,42,3.4,GL,0.08,0.848809524,1,,
16887,White,2,45,3.6,GL,1.16,0.905357143,1,,
16888,White,2,45,3.4,GL,1.99,0.886309524,1,,
16889,White,2,47,3.3,GL,0.24,0.901785714,1,,
16890,White,1,48,3.6,GL,0.08,0.942857143,1,,
16892,White,2,43,3.8,GL,0.7,0.899404762,1,,
16893,White,2,43,4.1,GL,1.77,0.92797619,1,,
16894,White,1,44,3.4,GL,-1.44,0.873809524,1,,
16895,White,2,41,3.7,NE,-0.21,0.864880952,1,,
16896,White,2,42,3.5,GL,0.47,0.858333333,1,,
16897,White,1,45,3.4,MS,0.62,0.886309524,1,,
16898,White,2,43,3.9,GL,-0.07,0.908928571,1,,
16899,Asian,1,44,3.4,NE,0.77,0.873809524,1,,
16900,White,1,48,3.8,FW,0.54,0.961904762,1,,
16902,White,1,44,3.8,GL,0.39,0.911904762,1,,
16903,White,1,40,3.9,GL,-0.07,0.871428571,1,,
16904,White,2,40,3.8,GL,0.62,0.861904762,1,,
16906,Black,2,39,2.5,GL,-1.9,0.725595238,1,,
16907,White,1,36,3.5,GL,-1.9,0.783333333,1,,
16908,Black,2,28.5,3.6,GL,-1.36,0.699107143,1,,
16909,White,1,47,3.4,SC,-0.75,0.911309524,1,,
16910,White,2,42,3.1,FW,0.51,0.820238095,1,,
16911,Black,2,33,3.3,GL,-1.36,0.726785714,1,,
16912,White,2,46,3.7,Mt,0.7,0.927380952,1,,
16913,White,1,47,3.2,GL,-0.15,0.892261905,1,,
16914,Black,1,39,3.5,GL,-1.44,0.820833333,1,,
16915,White,1,36.5,3.6,GL,0.39,0.799107143,1,,
16916,Amerindian,2,30.5,3.6,GL,-1.29,0.724107143,1,,
16917,Other,2,44,3.6,GL,-0.21,0.892857143,1,,
16919,White,1,43,3.7,GL,1,0.889880952,1,,
16920,White,2,43,3.5,GL,1.77,0.870833333,1,,
16921,White,1,42,3.7,GL,-1.06,0.877380952,1,,
16922,Black,1,30,3.6,GL,-0.67,0.717857143,1,,
16924,White,2,43,3.5,NE,0.93,0.870833333,1,,
16925,White,1,41,3.9,Mt,-0.15,0.883928571,1,,
16926,White,2,45,3.5,GL,1.31,0.895833333,1,,
16927,White,1,41.5,3.7,Mt,1.31,0.871130952,1,,
16928,White,2,44,3.7,SE,-1.21,0.902380952,1,,
16930,Asian,2,41,3.8,GL,-0.52,0.874404762,1,,
16931,White,2,44,4,MS,1.08,0.930952381,0,,
16932,White,1,42,3.5,FW,1.69,0.858333333,1,,
16933,White,1,45,3.6,GL,-0.15,0.905357143,1,,
16934,White,2,45,3.5,GL,-0.21,0.895833333,1,,
16935,Black,1,32,3.3,GL,-3.04,0.714285714,1,,
16936,Black,1,31,3.7,GL,-0.52,0.739880952,1,,
16938,White,2,47,3.6,GL,-0.07,0.930357143,1,,
16939,White,1,43,3.5,NE,-0.37,0.870833333,1,,
16940,White,2,43,3.8,NE,1.54,0.899404762,1,,
16941,White,2,47,3.4,GL,0.93,0.911309524,1,,
16942,White,2,42,3.7,GL,0.24,0.877380952,1,,
16943,White,1,46,3.5,NE,-0.52,0.908333333,1,,
16944,White,1,41,3.6,GL,-0.67,0.855357143,1,,
16945,White,2,47,3.8,GL,0.54,0.949404762,1,,
16946,Asian,2,43,3.4,GL,0.54,0.861309524,1,,
16947,Black,1,32,3.5,GL,-1.36,0.733333333,1,,
16948,White,2,47,3.5,MS,0.7,0.920833333,1,,
16949,Asian,1,39,3.3,GL,-1.13,0.801785714,1,,
16950,Black,2,33,3.2,NE,-1.06,0.717261905,1,,
16951,White,2,46,3.2,FW,1.23,0.879761905,1,,
16952,White,2,44,3.8,MW,-0.21,0.911904762,1,,
16953,White,1,46,3.7,GL,0.31,0.927380952,1,,
16954,White,2,44,3.5,GL,0.24,0.883333333,1,,
16955,Asian,2,44,3.3,NG,-1.52,0.864285714,1,,
16956,White,1,42,3.5,NE,0.54,0.858333333,1,,
16957,White,1,45,3.5,GL,-0.15,0.895833333,1,,
16958,White,1,41,3.4,GL,-0.6,0.836309524,1,,
16959,White,2,46,4,GL,1.31,0.955952381,1,,
16960,Asian,2,42,3.6,GL,-0.21,0.867857143,1,,
16961,White,2,38,3.9,GL,1.31,0.846428571,1,,
16962,White,2,42,3.2,GL,0.16,0.829761905,1,,
16963,White,1,47,3.4,GL,-1.29,0.911309524,1,,
16964,White,2,47,3.6,GL,0.08,0.930357143,1,,
16966,White,2,39,3.4,MW,0.59,0.811309524,1,,
16968,White,2,42,3.6,MW,-0.5,0.867857143,1,,
16969,White,2,38,3.4,SC,0.84,0.798809524,1,,
16970,White,2,36,3.5,GL,-1.12,0.783333333,1,,
16971,White,2,41,3,FW,0.57,0.798214286,1,,
16972,White,2,39,2.8,NE,-0.8,0.754166667,1,,
16973,White,2,40,3.3,MS,1.77,0.814285714,1,,
16974,White,1,36,3.7,MW,0.7,0.802380952,1,,
16975,White,2,39,2.9,GL,0.26,0.763690476,1,,
16976,White,2,41,4,MW,0.09,0.893452381,1,,
16978,White,2,36,3.2,MW,-0.18,0.754761905,1,,
16979,White,2,36,3.5,GL,-0.01,0.783333333,1,,
16980,White,1,36,3,NG,0.88,0.735714286,1,,
16981,White,1,40,3.1,NE,-0.38,0.795238095,1,,
16982,White,1,40,3.6,Mt,0.64,0.842857143,1,,
16983,White,2,48,2.9,NE,2.22,0.876190476,1,,
16984,White,2,42,3.6,MW,0.26,0.867857143,1,,
16985,White,2,37,3.1,MS,-1.79,0.757738095,0,,
16986,White,2,38,3,NG,0.09,0.760714286,1,,
16987,White,1,35.5,3.6,MW,0.8,0.786607143,1,,
16988,White,1,42,3.3,GL,0.14,0.839285714,1,,
16989,White,1,43,3.2,MW,0.61,0.842261905,1,,
16990,White,1,39,3.1,SE,-0.03,0.782738095,1,,
16991,White,1,38,3.9,MW,-0.43,0.846428571,1,,
16993,White,2,43,2.9,FW,-0.55,0.813690476,1,,
16995,White,1,41,3.8,MW,0.86,0.874404762,1,,
16996,White,1,44,3.3,GL,2.04,0.864285714,1,,
16997,White,2,40,3.3,SE,1.62,0.814285714,1,,
16998,White,2,40,2.9,NG,0.54,0.776190476,1,,
17000,White,1,40,3.1,MS,-0.69,0.795238095,1,,
17002,White,2,40,2.6,MW,-0.44,0.747619048,1,,
17003,White,2,41,3.2,MS,0.54,0.817261905,1,,
17004,White,1,44,2.5,NE,0.84,0.788095238,1,,
17005,White,2,45,3.3,GL,0.48,0.876785714,1,,
17007,White,2,36,3.8,MW,0.7,0.811904762,1,,
17008,White,2,36,3.5,GL,-0.01,0.783333333,1,,
17009,White,2,36,3.6,SC,-0.94,0.792857143,1,,
17010,White,1,39.5,3.2,MW,0.76,0.798511905,1,,
17011,White,2,41,2.8,GL,1.7,0.779166667,1,,
17012,White,2,37,3.1,NE,-2.14,0.757738095,1,,
17013,White,2,42,3,MW,-1.04,0.810714286,1,,
17014,White,1,40,2.8,NE,-1.94,0.766666667,1,,
17015,White,1,38,3.2,FW,0.73,0.779761905,1,,
17016,White,1,37,3.9,MW,0.95,0.833928571,1,,
17017,White,2,41,2.8,GL,-1.03,0.779166667,1,,
17020,White,2,40,3.2,GL,-0.39,0.804761905,1,,
17021,White,1,41,3.2,NE,0.75,0.817261905,1,,
17022,White,2,39,3.4,MW,0.26,0.811309524,1,,
17023,Black,1,31,3.3,MW,-0.59,0.701785714,1,,
17024,White,2,35,3.4,MW,1.47,0.761309524,1,,
17025,Asian,2,38,3.5,FW,0.89,0.808333333,1,,
17026,White,1,41,3.2,MW,-0.19,0.817261905,1,,
17027,White,2,42,3.4,MW,0.69,0.848809524,1,,
17028,White,1,38,3.3,MW,0.56,0.789285714,1,,
17029,White,1,38,3,MS,0.28,0.760714286,1,,
17030,White,1,40,3.5,MW,-0.61,0.833333333,1,,
17031,White,2,39,2.9,MW,0.58,0.763690476,1,,
17032,White,1,42,3.1,MS,0.48,0.820238095,1,,
17033,White,2,37,3.5,MW,-1.22,0.795833333,1,,
17036,White,2,41,2.9,FW,2.07,0.788690476,1,,
17037,White,2,42,2.7,SC,-0.19,0.782142857,1,,
17038,White,1,43,2.8,MW,0.94,0.804166667,1,,
17039,White,1,44,3.4,GL,1.09,0.873809524,1,,
17040,White,2,38.5,3.6,NG,0.56,0.824107143,1,,
17041,White,2,46,3.8,MW,-0.14,0.936904762,1,,
17043,White,2,40,3,MW,-0.42,0.785714286,1,,
17044,White,2,37,3.5,NE,0.11,0.795833333,0,,
17045,White,1,31,3.6,MW,-0.24,0.730357143,1,,
17046,Black,2,39,2.3,FW,-0.88,0.706547619,0,,
17047,White,2,40.5,3,MS,0.07,0.791964286,1,,
17050,White,2,39,3.3,NE,-1.67,0.801785714,1,,
17051,White,2,40,2.8,MW,-1.66,0.766666667,1,,
17053,White,1,38,3.3,MW,-1.19,0.789285714,1,,
17054,White,1,36,3.5,SC,-1.03,0.783333333,1,,
17055,Black,1,31,3.3,MW,-0.03,0.701785714,1,,
17056,Other,2,41,3.2,FW,1.27,0.817261905,1,,
17058,White,2,36.5,3.4,MS,1.49,0.780059524,1,,
17059,White,2,35,3.6,NG,-0.21,0.780357143,1,,
17060,White,2,40,2.7,MW,0.01,0.757142857,1,,
17061,Black,2,30,2.4,MW,-0.45,0.603571429,1,,
17062,White,1,39,3.2,GL,-0.65,0.792261905,1,,
17063,White,1,37,2.9,MW,-1.53,0.738690476,1,,
17064,White,2,40,2.8,SE,1.49,0.766666667,1,,
17065,White,2,41,3.8,MW,1.26,0.874404762,1,,
17066,White,2,40,3.1,GL,-0.88,0.795238095,1,,
17067,White,2,41,3.5,FW,-0.04,0.845833333,1,,
17068,White,1,42,2.8,NE,-0.56,0.791666667,1,,
17069,White,1,39,4,MW,1.16,0.868452381,1,,
17070,White,2,41,3,GL,-0.02,0.798214286,1,,
17071,White,1,41,2.7,GL,-0.55,0.769642857,1,,
17072,Black,1,34,3,MW,-0.47,0.710714286,1,,
17073,White,2,40,3.7,MW,-0.36,0.852380952,1,,
17074,Asian,2,42,3,GL,-0.59,0.810714286,1,,
17075,Hispanic,2,30.5,3,SE,-1.52,0.666964286,0,,
17076,White,2,40,3.3,GL,1,0.814285714,1,,
17077,White,2,38.5,2.8,NG,-0.45,0.747916667,1,,
17078,Black,1,33,2.9,FW,-0.02,0.688690476,1,,
17079,White,2,42,3.8,MW,1.11,0.886904762,1,,
17081,White,2,38,3.4,NE,0.02,0.798809524,1,,
17082,White,2,39,2.8,MS,-0.56,0.754166667,1,,
17084,White,1,39,3,MW,-0.13,0.773214286,1,,
17085,White,2,42,2.9,GL,-0.5,0.801190476,1,,
17087,Black,2,27,2.9,NE,-1.94,0.613690476,0,,
17088,White,2,46,3,MS,0.17,0.860714286,1,,
17091,Black,2,28,2.4,GL,-1.92,0.578571429,1,,
17092,White,1,38.5,2.8,GL,-0.76,0.747916667,1,,
17093,White,2,44,3.3,MW,1.13,0.864285714,1,,
17094,White,1,37,3.3,FW,0.13,0.776785714,1,,
17096,White,1,37,3.8,MW,0.13,0.824404762,1,,
17097,White,2,43,3.4,MW,0.54,0.861309524,1,,
17098,Black,2,31,3.1,MS,-0.19,0.682738095,1,,
17099,White,1,39,3.2,SE,-0.8,0.792261905,1,,
17100,Black,2,33,2.9,FW,-0.64,0.688690476,0,,
17103,White,1,41,3.1,MS,0.59,0.807738095,1,,
17104,Black,1,33,2.7,SE,-1.63,0.669642857,1,,
17106,White,1,41,4,MW,1.45,0.893452381,1,,
17107,White,2,43,2.5,SE,-0.5,0.775595238,0,,
17108,White,1,37,3.5,MW,0.13,0.795833333,1,,
17109,White,2,47,3.3,MW,0.79,0.901785714,1,,
17110,White,2,40,3.5,MW,0.2,0.833333333,1,,
17111,White,1,40,3.5,FW,-0.69,0.833333333,1,,
17113,White,1,42,4,MW,0.07,0.905952381,1,,
17115,White,1,40,3.6,NE,0.21,0.842857143,1,,
17117,White,2,40,3.4,MW,1.17,0.823809524,1,,
17118,White,1,40,2.9,MW,-0.11,0.776190476,1,,
17119,White,1,39,3.4,MW,0.52,0.811309524,1,,
17120,Hispanic,2,34,3.6,MW,-1.26,0.767857143,1,,
17121,White,1,41,3.2,FW,-0.18,0.817261905,1,,
17122,White,2,39,3.3,NE,-0.99,0.801785714,0,,
17123,White,2,44,3.2,MW,1.46,0.854761905,1,,
17125,White,2,38,3.1,MW,-1.21,0.770238095,1,,
17126,Black,1,27,2.5,GL,-2.18,0.575595238,1,,
17127,White,2,35.5,3.9,FW,1.08,0.815178571,1,,
17128,White,2,43,3.4,MW,1.85,0.861309524,1,,
17130,White,1,42,4,MW,0.51,0.905952381,1,,
17131,Black,1,31,2.7,MS,-1.79,0.644642857,0,,
17134,White,2,41,3,MW,-0.45,0.798214286,1,,
17135,White,1,41,2.9,MW,-0.61,0.788690476,1,,
17137,Other,2,35,3.9,MW,-0.62,0.808928571,1,,
17138,White,2,40,3,MW,0.42,0.785714286,1,,
17139,White,2,41,2.6,MS,-0.41,0.760119048,1,,
17141,White,2,44,2.8,NE,1.55,0.816666667,1,,
17143,White,1,38,3.1,FW,1.53,0.770238095,1,,
17144,White,1,35,3.9,MW,0.5,0.808928571,1,,
17146,White,1,44,3.9,GL,1.04,0.921428571,1,,
17147,White,2,41,3,NG,-0.11,0.798214286,1,,
17148,White,1,38,3.3,MW,-0.07,0.789285714,1,,
17149,White,1,37,3.5,MW,-0.7,0.795833333,1,,
17150,White,1,37,3.4,SC,1.02,0.786309524,1,,
17151,White,2,40,3.9,MW,-0.19,0.871428571,1,,
17152,White,2,41,2.9,SC,0.25,0.788690476,1,,
17153,White,1,39,3.1,MS,-0.39,0.782738095,1,,
17154,White,2,40,3.4,FW,0.18,0.823809524,1,,
17155,White,1,39,3.9,GL,1.54,0.858928571,1,,
17156,White,2,39,3.2,SE,-0.42,0.792261905,1,,
17158,Asian,1,41,2.9,NE,-0.07,0.788690476,1,,
17159,White,1,40,2.7,MS,1.05,0.757142857,1,,
17160,White,2,42,3.3,MW,-0.35,0.839285714,1,,
17165,White,1,42,2.8,MW,1.88,0.791666667,1,,
17166,White,1,41,3.6,MW,2.34,0.855357143,1,,
17167,White,1,42,2.8,MW,0.73,0.791666667,1,,
17169,White,1,44,3.2,MW,1.68,0.854761905,1,,
17170,White,1,39,2.9,MW,-0.92,0.763690476,1,,
17171,White,1,39,3,MW,0.33,0.773214286,1,,
17172,White,2,42,3.4,MW,0.38,0.848809524,1,,
17174,White,1,43,3.3,SE,1.35,0.851785714,1,,
17175,White,1,34,3.8,FW,-0.39,0.786904762,1,,
17176,White,1,48,3.8,MW,1.2,0.961904762,1,,
17177,White,1,40,3.6,MW,0.01,0.842857143,1,,
17178,White,2,41,2.9,GL,0.56,0.788690476,1,,
17180,Black,2,34,2.6,MW,-1.46,0.672619048,1,,
17181,White,1,37,3.4,GL,0.44,0.786309524,1,,
17182,White,2,38,3.6,MW,0.29,0.817857143,1,,
17183,White,2,42,2.8,MW,-0.1,0.791666667,1,,
17185,White,2,44,3.2,MW,-0.03,0.854761905,1,,
17186,White,2,41,3.1,FW,0.8,0.807738095,1,,
17187,White,2,38,3.6,MW,1.6,0.817857143,1,,
17196,White,2,38.5,3.1,FW,0.31,0.776488095,1,,
17206,White,2,41,3.1,FW,0.92,0.807738095,1,,
17216,White,2,42,3.2,FW,0.34,0.829761905,0,,
17225,Asian,2,34,3.5,FW,-1.02,0.758333333,1,,
17235,White,1,39,3.2,FW,-0.07,0.792261905,1,,
17246,White,2,46,2.3,FW,-0.27,0.794047619,1,,
17256,Black,2,29,2.8,FW,0.04,0.629166667,1,,
17267,Asian,1,29,3.3,FW,-0.67,0.676785714,0,,
17288,Mexican,1,38,2.6,FW,-0.8,0.722619048,1,,
17297,Asian,1,27,3.5,FW,-0.21,0.670833333,1,,
17308,White,1,42,2.5,FW,-1.22,0.763095238,0,,
17319,White,1,39,3.4,FW,1.54,0.811309524,1,,
17328,White,1,40,2.9,FW,1.12,0.776190476,1,,
17336,White,2,40,3.2,FW,-0.28,0.804761905,0,,
17346,Mexican,1,34.5,3.1,FW,0.5,0.726488095,1,,
17350,White,2,46,3.6,GL,-0.9,0.917857143,1,,
17351,Black,2,38,3.2,GL,-1.38,0.779761905,1,,
17352,White,1,47,3.4,SC,1.5,0.911309524,1,,
17353,White,1,42,3.9,SE,0.16,0.896428571,1,,
17355,Black,2,32,3.5,NE,-0.83,0.733333333,1,,
17356,White,1,42,3.1,FW,0.2,0.820238095,1,,
17357,White,1,40,3.7,SC,-1.76,0.852380952,1,,
17358,White,1,44,4,GL,0.86,0.930952381,1,,
17359,White,1,46,3.8,NE,-0.34,0.936904762,1,,
17360,White,1,41,3.6,GL,-0.9,0.855357143,1,,
17361,White,2,42,3.9,GL,1.07,0.896428571,1,,
17362,White,1,43,3.8,GL,0.61,0.899404762,1,,
17363,White,1,44,3.5,GL,-0.34,0.883333333,1,,
17364,White,2,45,3,FW,0.61,0.848214286,1,,
17366,White,2,48,3.4,MS,1.58,0.923809524,1,,
17367,White,2,45,3.7,MS,-0.43,0.914880952,1,,
17369,White,2,48,3.9,GL,0.9,0.971428571,1,,
17370,White,1,48,3.8,GL,-0.18,0.961904762,1,,
17371,White,2,45,3.8,GL,0.97,0.924404762,1,,
17373,White,1,47,3.2,GL,-1.15,0.892261905,1,,
17374,White,1,42,3.6,FW,-0.03,0.867857143,1,,
17376,White,1,43,3.6,GL,-1,0.880357143,1,,
17377,White,2,43,3.6,FW,0.14,0.880357143,1,,
17380,White,1,47,3.1,GL,1.1,0.882738095,1,,
17381,Asian,1,45,3.5,GL,0.21,0.895833333,1,,
17382,White,2,47,3.4,GL,-0.85,0.911309524,1,,
17383,White,2,48,3.5,Mt,1.48,0.933333333,1,,
17384,White,1,39,3.5,FW,0.48,0.820833333,1,,
17385,Black,1,33,3.5,GL,-1.15,0.745833333,1,,
17386,Black,2,40,3.4,GL,-1.53,0.823809524,1,,
17387,White,1,45,3.9,GL,0.52,0.933928571,1,,
17389,White,2,45,3.7,MW,0.86,0.914880952,1,,
17392,White,2,44,4,GL,1.29,0.930952381,1,,
